state,id,title,url,createdAt,updatedAt,closedAt,labels,number,authorAssociation,author,comments,mergedBy,mergeCommit,org,repo,kind
CLOSED,MDU6SXNzdWU2MTQ2MDI5MDI=,ImportError using version 0.12.5,https://github.com/jupyter-widgets/ipyleaflet/issues/578,2020-05-08T08:45:49Z,2020-05-08T13:38:36Z,2020-05-08T10:55:58Z,{'edges': []},578,NONE,gabriel23cg,"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-08T12:29:16Z', 'updatedAt': '2020-05-08T12:29:16Z', 'url': 'https://github.com/jupyter-widgets/ipyleaflet/issues/578#issuecomment-625792170', 'author': {'login': 'davidbrochart'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-08T13:38:36Z', 'updatedAt': '2020-05-08T13:38:36Z', 'url': 'https://github.com/jupyter-widgets/ipyleaflet/issues/578#issuecomment-625820306', 'author': {'login': 'SylvainCorlay'}}}]}",,,jupyter-widgets,ipyleaflet,issue
CLOSED,MDU6SXNzdWU2MTQyNjExNDc=,"Locking resolved issues, encouraging opening new issues",https://github.com/jupyter-widgets/ipywidgets/issues/2871,2020-05-07T18:35:08Z,2020-05-18T23:04:29Z,2020-05-18T23:04:29Z,{'edges': []},2871,MEMBER,jasongrout,"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-12T15:44:53Z', 'updatedAt': '2020-05-12T15:44:53Z', 'url': 'https://github.com/jupyter-widgets/ipywidgets/issues/2871#issuecomment-627427033', 'author': {'login': 'vidartf'}}}]}",,,jupyter-widgets,ipywidgets,issue
OPEN,MDU6SXNzdWU2MTQxODQyODc=,overlapping slider handles,https://github.com/jupyter-widgets/ipywidgets/issues/2870,2020-05-07T16:21:52Z,2020-05-07T16:28:07Z,,{'edges': []},2870,MEMBER,jasongrout,"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-07T16:28:07Z', 'updatedAt': '2020-05-07T16:28:07Z', 'url': 'https://github.com/jupyter-widgets/ipywidgets/issues/2870#issuecomment-625360162', 'author': {'login': 'jasongrout'}}}]}",,,jupyter-widgets,ipywidgets,issue
CLOSED,MDU6SXNzdWU2MTM5NDI5OTg=,Can't install or update @jupyter-widgets/jupyterlab-manager,https://github.com/jupyter-widgets/ipywidgets/issues/2869,2020-05-07T10:22:20Z,2020-05-12T15:56:09Z,2020-05-12T15:56:09Z,{'edges': [{'node': {'name': 'needs info'}}]},2869,NONE,danielfleischer,"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-07T10:24:18Z', 'updatedAt': '2020-05-07T10:24:18Z', 'url': 'https://github.com/jupyter-widgets/ipywidgets/issues/2869#issuecomment-625167661', 'author': {'login': 'jasongrout'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-05-10T09:33:52Z', 'updatedAt': '2020-05-10T09:33:52Z', 'url': 'https://github.com/jupyter-widgets/ipywidgets/issues/2869#issuecomment-626299795', 'author': {'login': 'danielfleischer'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-12T15:48:11Z', 'updatedAt': '2020-05-12T15:48:11Z', 'url': 'https://github.com/jupyter-widgets/ipywidgets/issues/2869#issuecomment-627429017', 'author': {'login': 'vidartf'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-05-12T15:55:49Z', 'updatedAt': '2020-05-12T15:55:49Z', 'url': 'https://github.com/jupyter-widgets/ipywidgets/issues/2869#issuecomment-627433352', 'author': {'login': 'danielfleischer'}}}]}",,,jupyter-widgets,ipywidgets,issue
CLOSED,MDU6SXNzdWU2MTM5MzEwNjE=,Tab/Accordion missing titles,https://github.com/jupyter-widgets/ipywidgets/issues/2868,2020-05-07T10:03:10Z,2020-05-07T10:09:14Z,2020-05-07T10:09:09Z,{'edges': []},2868,NONE,omribahumi,"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-07T10:08:56Z', 'updatedAt': '2020-05-07T10:08:56Z', 'url': 'https://github.com/jupyter-widgets/ipywidgets/issues/2868#issuecomment-625160073', 'author': {'login': 'jasongrout'}}}]}",,,jupyter-widgets,ipywidgets,issue
CLOSED,MDU6SXNzdWU2MTM4MzE3MTM=,Clear widget state programatically,https://github.com/jupyter-widgets/ipywidgets/issues/2867,2020-05-07T07:18:47Z,2020-05-08T10:56:44Z,2020-05-08T10:56:44Z,{'edges': []},2867,NONE,jvail,"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-07T09:43:13Z', 'updatedAt': '2020-05-07T09:43:13Z', 'url': 'https://github.com/jupyter-widgets/ipywidgets/issues/2867#issuecomment-625147059', 'author': {'login': 'jasongrout'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-05-07T12:08:48Z', 'updatedAt': '2020-05-07T12:09:16Z', 'url': 'https://github.com/jupyter-widgets/ipywidgets/issues/2867#issuecomment-625215431', 'author': {'login': 'jvail'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-07T18:20:01Z', 'updatedAt': '2020-05-07T18:20:01Z', 'url': 'https://github.com/jupyter-widgets/ipywidgets/issues/2867#issuecomment-625418996', 'author': {'login': 'jasongrout'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-07T18:37:08Z', 'updatedAt': '2020-05-07T18:37:17Z', 'url': 'https://github.com/jupyter-widgets/ipywidgets/issues/2867#issuecomment-625427270', 'author': {'login': 'jasongrout'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-05-08T04:18:56Z', 'updatedAt': '2020-05-08T04:18:56Z', 'url': 'https://github.com/jupyter-widgets/ipywidgets/issues/2867#issuecomment-625621282', 'author': {'login': 'jvail'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-08T04:52:12Z', 'updatedAt': '2020-05-08T04:52:12Z', 'url': 'https://github.com/jupyter-widgets/ipywidgets/issues/2867#issuecomment-625629061', 'author': {'login': 'jasongrout'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-05-08T06:00:18Z', 'updatedAt': '2020-05-08T06:00:18Z', 'url': 'https://github.com/jupyter-widgets/ipywidgets/issues/2867#issuecomment-625647614', 'author': {'login': 'jvail'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-05-08T07:28:09Z', 'updatedAt': '2020-05-08T07:28:09Z', 'url': 'https://github.com/jupyter-widgets/ipywidgets/issues/2867#issuecomment-625679854', 'author': {'login': 'jvail'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-08T10:49:07Z', 'updatedAt': '2020-05-08T10:49:07Z', 'url': 'https://github.com/jupyter-widgets/ipywidgets/issues/2867#issuecomment-625757719', 'author': {'login': 'jasongrout'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-05-08T10:56:44Z', 'updatedAt': '2020-05-08T10:56:44Z', 'url': 'https://github.com/jupyter-widgets/ipywidgets/issues/2867#issuecomment-625760212', 'author': {'login': 'jvail'}}}]}",,,jupyter-widgets,ipywidgets,issue
OPEN,MDU6SXNzdWU2MTM3MTgyNTg=,Widgets is not define in html,https://github.com/jupyter-widgets/ipywidgets/issues/2866,2020-05-07T01:54:23Z,2020-05-07T01:59:19Z,,{'edges': []},2866,NONE,tnavarrofebre,{'edges': []},,,jupyter-widgets,ipywidgets,issue
OPEN,MDU6SXNzdWU2MTM2OTcxOTA=,html git page with widget won't work and show the same issue every time. Help required,https://github.com/jupyter-widgets/ipywidgets/issues/2865,2020-05-07T00:42:30Z,2020-05-07T00:42:30Z,,{'edges': []},2865,NONE,sumanan047,{'edges': []},,,jupyter-widgets,ipywidgets,issue
CLOSED,MDU6SXNzdWU2MTIyNDMxNDk=,Subcalssing Checkbox doesn't work properly,https://github.com/jupyter-widgets/ipywidgets/issues/2864,2020-05-04T23:57:50Z,2020-05-06T07:45:02Z,2020-05-06T07:45:02Z,{'edges': []},2864,NONE,Alexboiboi,"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-05T00:09:02Z', 'updatedAt': '2020-05-05T00:09:02Z', 'url': 'https://github.com/jupyter-widgets/ipywidgets/issues/2864#issuecomment-623772036', 'author': {'login': 'jasongrout'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-05T00:09:39Z', 'updatedAt': '2020-05-05T00:09:39Z', 'url': 'https://github.com/jupyter-widgets/ipywidgets/issues/2864#issuecomment-623772168', 'author': {'login': 'jasongrout'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-05-05T00:25:33Z', 'updatedAt': '2020-05-05T00:25:59Z', 'url': 'https://github.com/jupyter-widgets/ipywidgets/issues/2864#issuecomment-623778503', 'author': {'login': 'Alexboiboi'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-05T00:42:46Z', 'updatedAt': '2020-05-05T00:42:46Z', 'url': 'https://github.com/jupyter-widgets/ipywidgets/issues/2864#issuecomment-623782311', 'author': {'login': 'jasongrout'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-05-05T00:46:03Z', 'updatedAt': '2020-05-05T00:46:03Z', 'url': 'https://github.com/jupyter-widgets/ipywidgets/issues/2864#issuecomment-623782969', 'author': {'login': 'Alexboiboi'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-05T05:59:36Z', 'updatedAt': '2020-05-05T05:59:36Z', 'url': 'https://github.com/jupyter-widgets/ipywidgets/issues/2864#issuecomment-623870213', 'author': {'login': 'jasongrout'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-05-05T08:50:19Z', 'updatedAt': '2020-05-05T08:50:19Z', 'url': 'https://github.com/jupyter-widgets/ipywidgets/issues/2864#issuecomment-623935061', 'author': {'login': 'Alexboiboi'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-05-05T09:12:49Z', 'updatedAt': '2020-05-05T09:12:49Z', 'url': 'https://github.com/jupyter-widgets/ipywidgets/issues/2864#issuecomment-623944813', 'author': {'login': 'Alexboiboi'}}}]}",,,jupyter-widgets,ipywidgets,issue
OPEN,MDU6SXNzdWU2MTE5MTExNzg=,"""Embedding"" widgets inside a notebook",https://github.com/jupyter-widgets/ipywidgets/issues/2863,2020-05-04T14:17:38Z,2020-05-04T14:17:38Z,,{'edges': []},2863,NONE,omribahumi,{'edges': []},,,jupyter-widgets,ipywidgets,issue
OPEN,MDU6SXNzdWU2MTEzNzY2MDc=,Typo in AnimationAction module,https://github.com/jupyter-widgets/pythreejs/issues/322,2020-05-03T10:07:10Z,2020-05-05T16:51:19Z,,{'edges': []},322,NONE,dcabecinhas,"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-05T16:51:19Z', 'updatedAt': '2020-05-05T16:51:19Z', 'url': 'https://github.com/jupyter-widgets/pythreejs/issues/322#issuecomment-624172649', 'author': {'login': 'vidartf'}}}]}",,,jupyter-widgets,pythreejs,issue
OPEN,MDU6SXNzdWU2MTEzMTY0NTU=,jupyter_sphinx.embed_widgets was removed ,https://github.com/jupyter-widgets/widget-ts-cookiecutter/issues/66,2020-05-03T02:27:03Z,2020-05-05T16:48:21Z,,{'edges': []},66,NONE,dou-du,"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-05T16:48:21Z', 'updatedAt': '2020-05-05T16:48:21Z', 'url': 'https://github.com/jupyter-widgets/widget-ts-cookiecutter/issues/66#issuecomment-624170999', 'author': {'login': 'vidartf'}}}]}",,,jupyter-widgets,widget-ts-cookiecutter,issue
OPEN,MDU6SXNzdWU2MTExNDY2Njc=,No module matplotlib,https://github.com/jupyter-widgets/ipywidgets/issues/2862,2020-05-02T09:32:37Z,2020-05-02T09:32:37Z,,{'edges': []},2862,NONE,johncleveland,{'edges': []},,,jupyter-widgets,ipywidgets,issue
CLOSED,MDU6SXNzdWU2MTA5ODQ4ODU=,Adding tags to widgets,https://github.com/jupyter-widgets/ipywidgets/issues/2861,2020-05-01T21:48:22Z,2020-05-05T17:03:10Z,2020-05-04T19:15:28Z,{'edges': []},2861,NONE,dextersLabRat,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2020-05-03T08:41:21Z', 'updatedAt': '2020-05-03T08:41:21Z', 'url': 'https://github.com/jupyter-widgets/ipywidgets/issues/2861#issuecomment-623075656', 'author': {'login': '8080labs'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-05-04T19:15:23Z', 'updatedAt': '2020-05-04T19:15:23Z', 'url': 'https://github.com/jupyter-widgets/ipywidgets/issues/2861#issuecomment-623652722', 'author': {'login': 'dextersLabRat'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-04T20:39:56Z', 'updatedAt': '2020-05-04T20:39:56Z', 'url': 'https://github.com/jupyter-widgets/ipywidgets/issues/2861#issuecomment-623693346', 'author': {'login': 'jasongrout'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-04T20:44:46Z', 'updatedAt': '2020-05-04T20:44:46Z', 'url': 'https://github.com/jupyter-widgets/ipywidgets/issues/2861#issuecomment-623695615', 'author': {'login': 'jasongrout'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-05-05T16:04:13Z', 'updatedAt': '2020-05-05T16:04:13Z', 'url': 'https://github.com/jupyter-widgets/ipywidgets/issues/2861#issuecomment-624145289', 'author': {'login': 'dextersLabRat'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-05T17:03:10Z', 'updatedAt': '2020-05-05T17:03:10Z', 'url': 'https://github.com/jupyter-widgets/ipywidgets/issues/2861#issuecomment-624180731', 'author': {'login': 'jasongrout'}}}]}",,,jupyter-widgets,ipywidgets,issue
OPEN,MDU6SXNzdWU2MTA2MjY3ODk=,I can t show basemap ,https://github.com/jupyter-widgets/ipyleaflet/issues/571,2020-05-01T08:08:37Z,2020-05-04T19:54:51Z,,{'edges': []},571,NONE,mewcamo,"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-01T08:10:33Z', 'updatedAt': '2020-05-01T08:10:33Z', 'url': 'https://github.com/jupyter-widgets/ipyleaflet/issues/571#issuecomment-622293849', 'author': {'login': 'martinRenou'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-05-01T08:17:15Z', 'updatedAt': '2020-05-01T08:21:01Z', 'url': 'https://github.com/jupyter-widgets/ipyleaflet/issues/571#issuecomment-622295734', 'author': {'login': 'mewcamo'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-01T08:44:16Z', 'updatedAt': '2020-05-01T08:44:16Z', 'url': 'https://github.com/jupyter-widgets/ipyleaflet/issues/571#issuecomment-622304009', 'author': {'login': 'martinRenou'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-05-01T09:49:25Z', 'updatedAt': '2020-05-01T09:49:25Z', 'url': 'https://github.com/jupyter-widgets/ipyleaflet/issues/571#issuecomment-622323768', 'author': {'login': 'mewcamo'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-01T12:16:07Z', 'updatedAt': '2020-05-01T12:16:07Z', 'url': 'https://github.com/jupyter-widgets/ipyleaflet/issues/571#issuecomment-622364488', 'author': {'login': 'martinRenou'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-05-04T19:54:50Z', 'updatedAt': '2020-05-04T19:54:50Z', 'url': 'https://github.com/jupyter-widgets/ipyleaflet/issues/571#issuecomment-623672270', 'author': {'login': 'giswqs'}}}]}",,,jupyter-widgets,ipyleaflet,issue
CLOSED,MDU6SXNzdWU2MTAyNTQ1NjM=,ipyaggrid inside Accordion - columns do not resize,https://github.com/jupyter-widgets/ipywidgets/issues/2858,2020-04-30T17:23:33Z,2020-05-01T07:54:00Z,2020-04-30T19:01:17Z,{'edges': []},2858,NONE,SujPer,"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-30T18:03:26Z', 'updatedAt': '2020-04-30T18:03:26Z', 'url': 'https://github.com/jupyter-widgets/ipywidgets/issues/2858#issuecomment-622012464', 'author': {'login': 'jasongrout'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-04-30T18:25:20Z', 'updatedAt': '2020-04-30T18:50:29Z', 'url': 'https://github.com/jupyter-widgets/ipywidgets/issues/2858#issuecomment-622023253', 'author': {'login': 'SujPer'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-30T18:51:51Z', 'updatedAt': '2020-04-30T18:51:51Z', 'url': 'https://github.com/jupyter-widgets/ipywidgets/issues/2858#issuecomment-622037296', 'author': {'login': 'jasongrout'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-30T18:55:00Z', 'updatedAt': '2020-04-30T18:55:00Z', 'url': 'https://github.com/jupyter-widgets/ipywidgets/issues/2858#issuecomment-622038996', 'author': {'login': 'jasongrout'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-30T18:56:33Z', 'updatedAt': '2020-04-30T18:56:33Z', 'url': 'https://github.com/jupyter-widgets/ipywidgets/issues/2858#issuecomment-622039769', 'author': {'login': 'jasongrout'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-30T19:01:17Z', 'updatedAt': '2020-04-30T19:01:17Z', 'url': 'https://github.com/jupyter-widgets/ipywidgets/issues/2858#issuecomment-622042238', 'author': {'login': 'jasongrout'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-30T19:02:13Z', 'updatedAt': '2020-04-30T19:02:13Z', 'url': 'https://github.com/jupyter-widgets/ipywidgets/issues/2858#issuecomment-622042747', 'author': {'login': 'jasongrout'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-05-01T07:03:26Z', 'updatedAt': '2020-05-01T07:03:26Z', 'url': 'https://github.com/jupyter-widgets/ipywidgets/issues/2858#issuecomment-622277294', 'author': {'login': 'SujPer'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-01T07:10:27Z', 'updatedAt': '2020-05-01T07:10:27Z', 'url': 'https://github.com/jupyter-widgets/ipywidgets/issues/2858#issuecomment-622278840', 'author': {'login': 'jasongrout'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-05-01T07:17:50Z', 'updatedAt': '2020-05-01T07:17:50Z', 'url': 'https://github.com/jupyter-widgets/ipywidgets/issues/2858#issuecomment-622280613', 'author': {'login': 'SujPer'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-01T07:20:25Z', 'updatedAt': '2020-05-01T07:20:25Z', 'url': 'https://github.com/jupyter-widgets/ipywidgets/issues/2858#issuecomment-622281200', 'author': {'login': 'jasongrout'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-05-01T07:54:00Z', 'updatedAt': '2020-05-01T07:54:00Z', 'url': 'https://github.com/jupyter-widgets/ipywidgets/issues/2858#issuecomment-622289455', 'author': {'login': 'SujPer'}}}]}",,,jupyter-widgets,ipywidgets,issue
CLOSED,MDU6SXNzdWU2MTAxNzA1MjM=,"Choropleth : value_min, value_max argument are not taken into account when creating it",https://github.com/jupyter-widgets/ipyleaflet/issues/570,2020-04-30T15:48:09Z,2020-05-09T07:08:49Z,2020-05-09T07:08:49Z,{'edges': [{'node': {'name': 'Bug'}}]},570,NONE,vincentchabot,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-05-07T12:53:14Z', 'updatedAt': '2020-05-07T12:53:14Z', 'url': 'https://github.com/jupyter-widgets/ipyleaflet/issues/570#issuecomment-625236797', 'author': {'login': 'wendli01'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-07T13:01:45Z', 'updatedAt': '2020-05-07T13:01:45Z', 'url': 'https://github.com/jupyter-widgets/ipyleaflet/issues/570#issuecomment-625241193', 'author': {'login': 'martinRenou'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-05-07T17:05:57Z', 'updatedAt': '2020-05-07T17:05:57Z', 'url': 'https://github.com/jupyter-widgets/ipyleaflet/issues/570#issuecomment-625380627', 'author': {'login': 'wendli01'}}}]}",,,jupyter-widgets,ipyleaflet,issue
OPEN,MDU6SXNzdWU2MDk2OTcyMjY=,Add a test suite,https://github.com/jupyter-widgets/ipyleaflet/issues/569,2020-04-30T08:12:36Z,2020-04-30T08:23:26Z,,{'edges': [{'node': {'name': 'Enhancement'}}]},569,CONTRIBUTOR,deeplook,{'edges': []},,,jupyter-widgets,ipyleaflet,issue
CLOSED,MDU6SXNzdWU2MDkxNDg2ODQ=,Save to HTML,https://github.com/jupyter-widgets/ipyleaflet/issues/566,2020-04-29T15:28:13Z,2020-05-13T21:58:25Z,2020-05-04T08:55:32Z,{'edges': []},566,MEMBER,martinRenou,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-04-29T15:42:47Z', 'updatedAt': '2020-04-29T15:42:47Z', 'url': 'https://github.com/jupyter-widgets/ipyleaflet/issues/566#issuecomment-621295042', 'author': {'login': 'giswqs'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-30T06:55:39Z', 'updatedAt': '2020-04-30T06:55:39Z', 'url': 'https://github.com/jupyter-widgets/ipyleaflet/issues/566#issuecomment-621649534', 'author': {'login': 'martinRenou'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-04-30T19:50:30Z', 'updatedAt': '2020-04-30T19:50:30Z', 'url': 'https://github.com/jupyter-widgets/ipyleaflet/issues/566#issuecomment-622070433', 'author': {'login': 'giswqs'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-01T07:22:46Z', 'updatedAt': '2020-05-01T07:22:46Z', 'url': 'https://github.com/jupyter-widgets/ipyleaflet/issues/566#issuecomment-622281769', 'author': {'login': 'maartenbreddels'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-01T07:26:34Z', 'updatedAt': '2020-05-01T07:26:34Z', 'url': 'https://github.com/jupyter-widgets/ipyleaflet/issues/566#issuecomment-622282639', 'author': {'login': 'martinRenou'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-01T07:40:25Z', 'updatedAt': '2020-05-01T07:40:25Z', 'url': 'https://github.com/jupyter-widgets/ipyleaflet/issues/566#issuecomment-622286067', 'author': {'login': 'maartenbreddels'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-01T07:44:32Z', 'updatedAt': '2020-05-01T07:44:32Z', 'url': 'https://github.com/jupyter-widgets/ipyleaflet/issues/566#issuecomment-622287014', 'author': {'login': 'martinRenou'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-01T07:57:42Z', 'updatedAt': '2020-05-01T07:57:42Z', 'url': 'https://github.com/jupyter-widgets/ipyleaflet/issues/566#issuecomment-622290370', 'author': {'login': 'maartenbreddels'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-01T07:59:35Z', 'updatedAt': '2020-05-01T07:59:35Z', 'url': 'https://github.com/jupyter-widgets/ipyleaflet/issues/566#issuecomment-622290826', 'author': {'login': 'martinRenou'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-05-04T20:13:11Z', 'updatedAt': '2020-05-04T20:13:11Z', 'url': 'https://github.com/jupyter-widgets/ipyleaflet/issues/566#issuecomment-623680944', 'author': {'login': 'giswqs'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-05T06:20:37Z', 'updatedAt': '2020-05-05T06:21:26Z', 'url': 'https://github.com/jupyter-widgets/ipyleaflet/issues/566#issuecomment-623875968', 'author': {'login': 'martinRenou'}}}]}",,,jupyter-widgets,ipyleaflet,issue
